Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
541,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,1,3,3,1245024000,best,chip okay personally find flavor combination greasy chip somewhat strange theyre necessarily bad theyre kind chip youre going able three four chip flavor loses novelty
542,B000G6RYNE,A2TN9C5E4A0I3F,Jimmy,4,8,1,1285632000,stale beware buying special,ive bought local supermarket enjoyed although salty leave tongue roof mouth burning keep eating many occasionally get really stale item amazoncom one unedible beware quality food item website special close due date case expired stale unedible
543,B000G6RYNE,A2LN5DDGT21310,"A. cotton ""CaramelCandy1978""",2,5,4,1208995200,good,chip good couldnt stop eating didnt last longbr br reason gave 4 star instead 5 think bag little hard open im sure need make potato chip bag sturdy may need scissors hand open much easier
544,B000G6RYNE,A3GJQ3W0T0KWEO,"tatcol ""tatcol""",0,2,1,1328918400,used favorite chip,kettle brand chip used goodoily crunchy flavorful suspect company bought recipe changed worse theyre better big name brand chip try good health kettle style olive oil chip instead good kettle brand rip kettle brand chip
545,B000G6RYNE,A1PGMT8XLL4FPM,TZ1 GUY,0,2,1,1328400000,stale rancid oil taste like even tiniest bit salt flavor chip,absolutely forget confirmed reviewer chip total garbage like chewing styrofoam packaging peanut positively awful hyperbole exaggeration ill never buy anything kettle brand ever reportedly great premium brand literally mass market chip ive ever tried taste better stale rancid tasting virtually salty taste whatsoever completely awful
546,B000G6RYNE,A4XCTURC8URLE,Molly Yarber,0,2,1,1306886400,disgusting,chip nasty thought someone spilled drink bag chip soaked grease nasty
547,B000G6RYNE,A21D8LH2CD2EIZ,Tim,1,4,2,1286928000,taste terrible way strong,unless like salt vinegar chip salty eating actual pinch salt drinking actual vinegar doubt like chip saltiest sourest chip ever reason stop throwing away paid 2 full box dont like waste food brown chip especially bad besides salty sour also taste overcooked burnt unless rare kind take kind extreme taste like chipsbr br actually high tolerance sour taste bag chip bit difficulty normal people please try home
548,B000G6RYNE,A14SOW889A4TAT,J. Tan,1,4,1,1262044800,overfried,bought brand trial since tired pingosbr br claim natural argument point 50 bag overfried brown color really suffer eating overfried chip open bag look like throw away dont know bad luck every bag selling sure never buy brand
549,B000G6RYNE,A6UFSCD6O8JMT,"qualquan ""qualquan""",1,4,4,1257033600,salt kettle chip,good wish also baked found baked salt potato chip anywhere wish someone would post
550,B000G6RYNE,A14HZ5EMD2WCG,"K. Schoeneman ""Grape nut""",1,4,3,1199577600,good english sell,better england dont know maybe nostalgia part
551,B000G6RYNE,A3ARC3UIY3Z1KQ,"Patricia A. Cioffi ""SHOPPING JUNKIE""",2,6,1,1238976000,disappointed,ordered kettle chip following flavvorsbr salt fresh ground pepperbr tuscan 3 cheesebr ny cheddar hersbr br tasted variety pack suggest u order ordering large sizebr br wish could return unopened bag
552,B000G6RYNE,A2B5OI74EHGVH1,"Jane ""jdeaton2""",3,8,1,1273017600,dripping oil,purchased low salt indeed low salt however many many chip bag literally dripping oil never encountered problem potato chip brand unappetizing want oil never buy would recommend others
553,B000G6RYNE,ATZ0P4653KL13,The REAL Radiodude,1,5,2,1284768000,good,looking strong sv flavor definitely arent mild comparison many others live tx tell ive tried sv chip get ahold best best heb storebrand world market bob zapps arent bad chip standpoint typically great kettle crunch youre looking sv flavor touch
554,B000G6RYNE,A2GDBBZMMBX1L,M. Barron,1,5,2,1235001600,bag salt chip added,dont know case chip received everyone allowed sample chip buffet style setting agreed slightly salty sidebr one person jokingly stated would terrific melting ice snow due amount salt thesebr br ordered expectation would similar lay kettle mesquite potato chip kettle brand outback bbq chip exact oppositebr br sorry folk better expectation chip little salty sidebr br still looking forward amazon finally getting lay kettle mesquite potato chip stockbr got 2 star bbq powder used flavorful enough unique
555,B000G6RYNE,A35KU4XNOVV194,Carole Niehaus,2,7,1,1215475200,chip,chip greasy taste burntthere grease bottom bag chip saturated especially bottom bag even trans fat free need lot le greasy
556,B000G6RYNE,A3D7FUBG14QWKX,Linda,0,4,1,1330732800,garbage,dont waste money kettle brand potato chip bought case case cheddar sour cream case ended garbage
557,B000G6RYNE,APA1GLNHF6K9H,"Godess MOM ""Goddess MOM""",0,5,1,1226880000,theyre madhouse munchies,defintely tasty madhouse munchies family favorite kettle darkburntmore broken bit taste greasyoily light crunch oh well
558,B000G6RYNE,A31MZR41SM9JU5,Mye,1,7,1,1288828800,sour,love sour food one cant bear strong sour taste even open bag sour smell strong dont like
559,B000G6RYNE,A1RUS8VOWCIC28,ComputerGuy,0,7,1,1286236800,awful taste,unless really really really like vinegar avoid chip called vinegar sea salt sea salt vinegar
560,B000G6RYNE,A10RJEQN64ATXU,"Paul Rodney Williams ""Higher Lifestyle""",3,3,5,1188777600,delicious,loved kettle brand sea salt vinegar chip since first time tried fact able find online great price wonderful would definitely make purchase quick simple snack lunch go great cold sandwich
561,B000G6RYNE,A2OLJKXJBAYBTY,J. Day,7,9,1,1302307200,kettle sold chip horrible,used eat spicy thai flavor time msg make body unhappy one flavored chip msg free changed whole recipe make instead real food ingredient like used mostly processed chemical garbage bunch salt msg stuffed label yeast extract removed msg label know well didbr br worst part though taste horrible instead crisp oily full charactersay cooked likea kettle something instead color uniformity baked lay spicy thai flavor taste like sour cream onion ranch gone rancidbr br shame kettle chip seems slowly moving one flavor time new cheap ingredient list manufacturing method dont fooled paying premium price chip premium product anymore
562,B000G6RYNE,A3UFRBCC1CSCSJ,mel,7,9,1,1298764800,bag damaged hole stain,chip greatfor first bag however first bag two noticed remaining bag damaged hole bag black sticky stain outside reviewer bought around time claiming found rodent hole bag chipsbr br chip came sealed kettle box hard say screwed someone somewhere screwed chip health hazard hole bag like game roulette
563,B000G6RYNE,AR7TAEEUDHMUB,Kathryn S. Leon,7,9,1,1294272000,kettle chip make great mouse food,waiting ridiculous amount time case 15 5oz bag arrive upon opening box noticed every bag chewed open mouse dont know still box outside porch son get home im going picture taken email amazon outside amazon box intact either kettle chip people amazon warehouse dont know never buy amazon tell disgusted purchase make sick think itbr br included picture top page poor little mousie must high cholesterol nowbr br update forgot mention offered email picture mouse damage amazon told didnt want
564,B000G6RYNE,A320QA9HJFUOZO,Zach Morris,7,9,5,1203984000,orgasmic,kettle chip best potato chip god ever invented give lord thanks every day delivering unto incredulously delicious blend ginger spice veritable cornucopia flavor actually changed diet strict regiment spicy thai sea salt vinegar flavor alternating day already lost 5 lb mention myriad health benefit experiencing get life back kettle chip
565,B000G6RYNE,A1GBZCL326K4GN,"GFCFmom ""GFCFmom""",7,9,5,1192406400,tang pack punch,daughter autism craves hot spice pungent food absolute favorite chip call sour chip want lunch time love crispy kettle way theyre cooked
566,B000G6RYNE,ADS5APY1NKTL4,"D. Pawl ""Dani""",7,9,5,1175040000,great hot new flavor,great fan potato chip thai food happy kettle chip decided meld two great love together concept chip spicy enough without burning hole tongue also nice hint sweetness make habit forming careful treat definitely worth indulging
567,B000G6RYNE,A3ARZW7S96SESC,Lillie Walker,2,2,1,1333670400,horrible cant believe,terrible believe received item every single bag opened 4 im stationed afghanistan gon na snack team going mission embarrassed bag opened spilt box gross box filled grease stain idk airplane ride way box insulated bubble wrap used instead paper im unhappy stale crusty chip bag u soldier enjoy
568,B000G6RYNE,A2JFHMA59G55MJ,MisterJym,2,2,5,1329091200,favorite kettle flavor great value,reading review got nervous opened bag recent order expecting worst worry bag great shape expiration date arent june chip least first bag taste like supposed good world way fifteen bag thirty dollar ton le expensive going price around local grocery store yay team
569,B000G6RYNE,AJWLSDYCSQNBL,Imelda'sFetish,2,2,1,1325894400,kettle brand potato chip new york cheddar,kettle branch potato chip new york cheddar good like kettle fried potato chip waaaay salty burnt side taste rancid either cheese flavoring oil fried already old want like brand chip try new flavor every tried sort brand kettle cooked chip dont hit spot
570,B000G6RYNE,AG7EF0SVBQOUX,"WriterGirl ""WriterGirl""",2,2,5,1323388800,favorite flavor,glad able find site love flavor crunchy box packed inside another box still bag end crumb bag survived tact
571,B000G6RYNE,A1FAHUMEJO9S1K,superjoe,2,2,5,1317772800,much flavor fart smell like sweet onion,chip taste awesome unlike flavored chip actually make sure plenty flavory salty goodness get individual chip dont pas gas near pretty lady consumption theyll totally know
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,great chip,kettle chip really careful flavor nauseating said make fantastic plain chip thick cut potato fried dark golden brown crunchy lightly salted sea salt cant recommend chip enough wont regret itbr br people say burnt arent website take quick look youll see immediate difference kettle brand® potato chip beautiful tawny gold cooking natural sugar select potato caramelize creating chip light gold deep amber result flavor deep rich color artisanal display every bagbr br also said chip oily true explain website kettle food exclusively use expeller pressed high monounsaturated sunflower andor safflower oil make kettle brand® product oil naturally free trans fatty acid hydrogenated way taken extra step sending product independent third party lab test presence trans fat result indicate trans fat free meaning none detected see zero trans fat listed packaging oiliness natural happens quality oil usedbr br find chip natural potato flavor im also fan unsalted potato chip u watching salt intake unsalted chip best get period
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,awesome delicious,among best chip ever eaten first came upon visited costplus world market store opelika al tiger town mall 2007 wasnt big fan dijonflavored anything decided give chip try hooked probably ended buying dozen bag within month time searched part alabama northwestern part state could find later tried find world market hoover patton creek shopping center carry flavor however learned available amazoncom also available prime shipping bought soon read kettle chip honey dijon 9ounce bag pack 12br br get pretty big box filled 12 bag delicious morsel last quite reorder soon suggest buy bulk form enjoy wont disappointed go great hamburger hot dog theyre perfect spring coming summer outdoor activity cookoutsbr br take word chip hidden gem lost world snack food buy today fall love like
574,B000G6RYNE,AW11YEHZRZ4D1,The Swatster,2,2,5,1238284800,thing ever addicted toothese chip,never addicted anything lifeuntil tasted chip tried brand sea salt vinegar flavor youve got stick blue bag chip
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,one bite youll become chippoisseur,im addicted salty tangy flavor opened first bag sea salt vinegar kettle brand chip knew perfect complement vegetable tray cucumber carrot celery cherry tomato skip dip balance tangy chip alternating bite raw vegetablebr br oregonian im proud share delectable snack friend especially living outside state havent experienced gourmet chip tell kettle brand potato chip microbrews beerbr br kettle brand potato chip unmistakablea light gold color rich flavor amazing crunch kettle brand chip also healthier snacking option major chip brand kettle brand chip dont trans fat msg artificial flavor coloring company also line organic potato chip product certified kosherbr br also recommend hrefhttpwwwamazoncomgpproductb000g6mbv4kettle chip honey dijona hrefhttpwwwamazoncomgpproductb000g6q4gmkettle chip spicy thaiabr br annette solomon reporter salem statesman journal recently noted glass wine go nicely chip solomon wrote could missing wonderful pairing chip spicy would want select semisweet white wine also moderate amount acid subdue strong flavor ginger lime garlic cilantro without overpowering classically germanstyle riesling fit parameter perfectly
576,B000G6RYNE,AX7K82LNPVATT,Mar-12,2,2,5,1222992000,good chip,bought sale amazon nice crispy thick chip definitely great buy catch sale
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,1317686400,happened recipe changed,like order kettle spicy thai chip amazon hard find locally probably aggrieved know recipe changed like regular potatoe chip paid husband get eat didnt like spicy thai fine himbr br yuck
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,yum want snack something really good,ive found new taste treat im big one potato chip sure ive come late discover think really good processing ingredient list actually pretty goodno trans fat etc want indulgence thicker tasty mass produced potato chip weve come know much flavorful never honeydijon potato chip incredibly good flavorful combination sweet tangy salty also overly hot spicy excellentbr br want snack something really good got worth caloriesand
579,B000G6RYNE,AV51MFS5XJXFP,candy lady,1,1,5,1349740800,good buy,real good producti love chip customer cant go wrong wit best
580,B000G6RYNE,A20K6K9TZGX7RQ,Yoli,1,1,5,1349222400,yoli,love chip whole family hooked chip eat
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,1348704000,good chip,dont know say others covered like potato chip like get em sale limit intakeif
582,B000G6RYNE,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,1348185600,awesome,youre looking probably already know like chipsbr great deal problem going stalebr 1oz bag great size snack help avoid overeating
583,B000G6RYNE,A2E74M662DXAAR,"Randy Hardwick ""randyontheglobe""",1,1,1,1344038400,burn skin lip,admit oversalted chip addictive really think one gone far skin literally peeled lip inside mouth eating surprised still market
584,B000G6RYNE,A3JJI4J8XAMK5Y,Mark H. Klemme,1,1,5,1338681600,great chip low sodium,5mg sodium per serving chip crisp sometimes dip low salt ketchup add bit flavor
585,B000G6RYNE,A1CMTRQCJFV8L3,GLO,1,1,5,1334016000,kettle chip,found product kettle chip unsalted fabulous found accident amazon hunting local store crisp tasty without salt
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,spicy thai,saw spicy thai chip knew try love spicy love thai food first chip super spicy actually taste sort sweet first many degree flavor spiciness lingering taste bite afterwards id say definitely good unique chip absolutely hate sweet chip id try different flavor since little sweet
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smile,smile thank lord found another healthy snack food unsalted taste great almost gave finding potato chip like thing would ask kettle change texture slightly hardcrunchy problem would prefer softer kettle make happen please keep everything else thank
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,favorite kettle chip,favorite arent everybody way sort taste like oriental flavor ramen kick one go wrong combination jalapeno ginger bit rich arent everydayforamonth snacking case purchase recommend trying single bag buying entire case 2oz size seems longer available shame eat entire 5oz bag
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,best salt vinegar chip,salt vinegar chip favorite flavor think ive tried every brand far best also like sodium content high like others excessively greasy seem right balance salt vinegar taste
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,amazing service,package arrived double boxed wrapped inside boxthat hold good perfect single dent rough mark outstanding packagingbr br productbr br best chip planet salt n vinegar flavor beyond among best chip ive ever might actually im sure probably wont like first bite never try againbr br mention particular flavor held numerous survey comparison manufacture
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,crunchy spicy,love jalapeno chip kettle must trybr nice cruncy kick jalapenobr deliciousbr addictingbr recommended
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,pretty tasty decently spiced,son bought package jalapeno potato chip couple week ago become addictedbr br first kettle chip appear somewhat better term fat etc many chip one peru dietary informationbr br second individual chip nice crisp good crunch value munch away thembr br third jalapeno kick overly hot course many product labelled spicy kick bland get slow noticeable burn jalapeno preference bit heat understand consumer would prefer somewhat le would still decent spicynessbr br pretty happy product week since first bought purchase package week foray local grocery store
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,great tasting chip,looking picture someone put showing crushed box write review bought chip numerous time amazon warehouse deal time came packaged perfectly sale end summer received casesboxes 1000 chip fresh hard eat one bag hid garage remembered went way didnt eat far picture person contacted amazon made ok amazon great handling complaint person given perfect customer service called amazon thanks great tasting product good price quick shipping ill buy againsoon
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,kettle chip sea salt,nothing good bad chip like plain potato chip youd like thicker brand fresh box crunchy salty one bag lot generally finish part reason oily chip almost look transparent know mean taste oil bit overwhelming used spicy chip may like since spice except salt name say dont think ill buy best date bag march 2011 ordered end october
595,B000G6RYNE,A5U1K1NRQEZW9,"L. Wang ""L. Wang""",1,1,3,1288310400,good deal close expiration date,love sea salt vinegar flavor kettle saw one daily deal 1799case put order without doubt however received case found whole case expiring december got end august tried one package definitely taste unfreshness chip disappointed found item returnable convenient although love chip wont order concern close expiration date
596,B000G6RYNE,A216YA3CYXIOGI,lady in the south,1,1,5,1280620800,great tasting chip,second purchase kettle potato chip love much first time tried bought carton 24 bag kettle chip 2oz bag enough single size serving snack meal chip delicious baked fried lightly salted sea salt 0 fat preservative nothing artificial use real food ingredient could ask great tasting chip
597,B000G6RYNE,A20FQULBVVWA8B,"L. Ljunghammar ""Eclectic Scout""",1,1,5,1266796800,buy eat happy,achieve potato chip nirvana simple buy chip get tomorrow eat thembr repeatbr br whybr br best old school bbq flavor therebr kettle qualitybr incredible price amazonbr br mention delicious terrific bargain
598,B000G6RYNE,A1LFB8KRBI9IE2,"Kenneth Holmes ""flippper60""",1,1,5,1257206400,eating year,found 10 year ago health food store bought one bag found stopping store week get chip new york cheddar flavor good hard time eating whole bag
599,B000G6RYNE,A2N10M1J3KJZK4,MT_Soul,1,1,5,1249084800,chip make fat,enjoy ever step gained 5 lb within month buying 12 pack full sized bag damn warn taste awesome though finish crash diet order another box case
600,B000G6RYNE,A3NXBP212KFH5X,Andrew D. Vorrath,1,1,5,1246406400,like spice get,best spicy chip ever pleasure eating start sweet eat spice build fantastic dont want commit whole case pick bag local whole food first stock realize amazing got case right loving every bite side note brand kettle brand many delicious variety personal favorite also highly recommend backyard bbq honey dijon sweet onion buffalo bleu salt pepper death valley chipotle lay aint got nothin kettle brand
601,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,1,1,5,1245024000,fantastic,ive eaten brand unsalted potato chip theyve always terrible didnt expect much bought tasted amazed never enjoyed unsalted potato chip natural potato flavor thick crunchy chip bad thing bag pain open use scissors save aggravation
602,B000G6RYNE,A3PM9DMVYG9HDK,"Yuni ""nut_stud""",1,1,5,1242259200,sweet salty tangy way snack,kettle brand chip probably best potato chip ive tasted thus far thick bite love creative flavor favorite kettle chip happens honey dijon think great combination sweet salty tangy perfect one snack attack dont know exactly want especially love curled chip extra texture crunch 2oz bag perfect anyone problem controlling portion like
603,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,1,1,5,1237075200,one bite youll become chippoisseur,oregonian make point sharing oregonmade snack friend visit state tell kettle brand potato chip microbrew beerbr br kettle brand potato chip unmistakablea light gold color rich flavor amazing crunch kettle brand chip also healthier snacking option major chip brand kettle brand chip dont trans fat msg artificial flavor coloring company also line organic potato chip product certified kosherbr br annette solomon reporter salem statesman journal noted glass wine go nicely spicy thai chip solomon wrote could missing wonderful pairing chip spicy would want select semisweet white wine also moderate amount acid subdue strong flavor ginger lime garlic cilantro without overpowering classically germanstyle riesling fit parameter perfectlybr br also recommend hrefhttpwwwamazoncomgpproductb000g6mbv4kettle chip honey dijona hrefhttpwwwamazoncomgpproductb000g6mbuakettle chip sea salt vinegarabr br honey dijon chip bring terrific balance salty tangy sweet crunchy brand ive tried use much mustard flavor overpowers honey dijon pairing honey dijon chip make great side dish bbq plate baked bean coleslaw potato salad grilled meat naturally also go great beerbr br sea salt vinegar chip perfect complement vegetable tray cucumber carrot celery cherry tomato skip dip balance tangy chip alternating bite raw vegetablebr br summary highly recommend kettle brand chip great buy amazoncom
604,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,1,1,5,1229385600,one bite youll become chippoisseur,im addicted salty tangy flavor opened first bag sea salt vinegar kettle brand chip knew perfect complement vegetable tray cucumber carrot celery cherry tomato skip dip balance tangy chip alternating bite raw vegetablebr br oregonian im proud share delectable snack friend especially living outside state havent experienced gourmet chip tell kettle brand potato chip microbrews beerbr br kettle brand potato chip unmistakablea light gold color rich flavor amazing crunch kettle brand chip also healthier snacking option major chip brand kettle brand chip dont trans fat msg artificial flavor coloring company also line organic potato chip product certified kosherbr br also recommend hrefhttpwwwamazoncomgpproductb000g6mbv4kettle chip honey dijona hrefhttpwwwamazoncomgpproductb000g6q4gmkettle chip spicy thaiabr br annette solomon reporter salem statesman journal recently noted glass wine go nicely chip solomon wrote could missing wonderful pairing chip spicy would want select semisweet white wine also moderate amount acid subdue strong flavor ginger lime garlic cilantro without overpowering classically germanstyle riesling fit parameter perfectly
605,B000G6RYNE,A2TMSO255FQBBU,Brian H. Goldberg,1,1,5,1218758400,best chip anywhere,kettle chip thicker crunchier though greasier time chip honey dijon flavor great dont overwhelming salty taste cheaper chip 2oz size great adult size snack
606,B000G6RYNE,A20ORC60J05BP3,M. Novak,1,1,5,1217289600,defacto standard salt vinegar chip,ive always liked salt vinegar chip time stronger flavor bottom bag vinegar overflowing right first chip doesnt stop youve finished bag addictive like salt vinegar ultimate chip nothing else compare
607,B000G6RYNE,AYSEXV27DPQ3E,"Jilla ""Jilla""",1,1,5,1217203200,yummy,tasted good spicy dont like spicy stay away price paid good buy
608,B000G6RYNE,AX668BUQRHI7C,stephie,1,1,4,1216598400,delicious,seriously delicious especially like plain potato chip concern theyre oily understand theyre kettle chip theyre fried small batch open bag thats another thing strong bag need scissors there coating oil inside bag chip suggest blotshake paper towel consuming either way yummy potato taste satisfying crunch delicious
609,B000G6RYNE,A3MPHBL698EET7,Alex D. Berg,1,1,5,1215475200,lightly salted yet tasty,bag difficult open aid tool scissors dont even try without scissorsbr br crispy taste like chip arent advertised salted definitely arent healthy feel grease finger eating see grease bottom bag toobr br highquality chip deserve put table
610,B000G6RYNE,A1LA5T5SXLGFZQ,"Halcyon Moses ""GoGreenMart&More.com""",1,1,5,1215129600,yummy,kettle food inc make best tasting potato chip ive ever eaten variety flavor classic barbeque unique spicy thai youll find right flavor mouth taste wonderful allnatural chip cooked safflower sunflower oil zero cholesterolbr br gogreenmartmore product week kettle food inc green giant company highlighted environmental practice convert waste oil biodiesel power company car rooftop solar panel system creates 120000kwh annually production offset 100 additional u energy usage buying renewable energy credit effort future care present rejuvenate neighboring 2 acre wetland ecosystem recent building construction earned gold rating leadership energy environmental design leedbr br mouth thank environment
611,B000G6RYNE,A2YKWYC3WQJX5J,"Shannie ""Shan""",1,1,5,1212451200,caution kettle chip addictive,really amazing chip dont put one cheese blue cheeseit subtle even blue cheese hater like mewill enjoy
612,B000G6RYNE,A1JBB01LAK69LV,Rubyred,1,1,4,1212105600,chip kiss salt,chip delectably delicious low sodium diet didnt give totally something truely love snack chip bursting flavor cant really tell missing salt kiss worth chip beleive total makeout
613,B000G6RYNE,AKMEY1BSHSDG7,J. Arena,1,1,5,1202774400,crunch wow,salty like regular supermarket chip snack overwhelm guilt got ta chip kettle chip lightly salted chip youve searching forbr br there cholesterol trans fat artificial anything manufacturing process actually seem kind homemade qualitybr br excellent product
614,B000G6RYNE,A2F7GUZ4UMVHFL,James Walters,1,1,5,1186876800,great strong flavor,agree company motto natural obsession tried small bag local store immediately bought bulk online save 30 percent flavor strong best paired food mild flavor like steamed vegetable plain whole grain bread otherwise compete clash food
615,B000G6RYNE,A3RO3CGZ9MWA1I,L. Cabrera,1,1,5,1178236800,yummy tummy,new york cheddar flavor favorite kettle brand potato chip flavorful crunchy make mouth happy unfortunately may opposite backside dont mom eat entire bag empty stomach may spend afternoon bathroombr br still give 5 5 starsbr br also online price amazon better anywhere else ive seen combined amazon prime youll getting great deal chip
616,B000G6RYNE,A37D5847LN3WQ,Wildcat Fan,3,4,4,1211414400,best chip,new favorite always fan salt vinegar honey dijon replaced new number one strong taste loving honey mustard flavor must hope like thesebr br price wisei see much deal purchased 299 grocery shipping would given product 5 star easily price taste fabulous wont disappointed
617,B000G6RYNE,A1GV4HEM6XZC06,Catherine Taylor,3,4,5,1197936000,chip tasted good,chip good ended eating whole bag day cause good glad dextrose like lay
618,B000G6RYNE,ABCXJIXC6Q6EB,Arthur Kang,3,4,5,1194307200,awesome chip,best chip nothing beat taste like honey mustard definitely like eat wont stopaddicting stuff
619,B000G6RYNE,A3MTY0ZE9WYJHL,"Earl M. Rce ""ezdouble07""",3,4,3,1191110400,dont know,dont know fresh supposed taste like checked expiration date current still tasted kind stale
620,B000G6RYNE,A3E9OJWHMXMYYF,AnneSAHM,3,4,5,1180310400,delicious,first thinking cheese flavored chip love herb used delicious cheese overpowering yummy crispy
621,B000G6RYNE,A2PYL0PSX5MQYQ,JS from Maryland,5,7,2,1306281600,kettle food spicy thai chip,spicy thai chip used best tasting chip market however kettle food changed ingredient used ginger important missing notice removed ginger attitude bag sadly changing ingredient ruined chip arent good anymore spice level virtually nonexistentbr br original new ingredient listingsbr br original ingredientsbr select potato safflower andor sunflower oil honey powder evaporated cane syrup honeysalt garlic powder jalapeno pepper ground ginger onion powder habanero pepper dried parsley citric acid cilantro extract ginger oil cayenne pepper white pepper lime oilbr br new ingredientsbr potato safflower andor sunflower oil sugar dried cane syrup salt maltodextrin yeast extract spice garlic powder onion powder dried parsley jalapeno powder citric acid natural flavor lime extractbr br im assuming changed ingredient order cut cost new owner blue diamond might want get rid great taste naturally bag dont consider maltodextrin naturalbr br great job kettle way ruin great thing
622,B000G6RYNE,A2J4K5SCKZH38C,T. Nelson,5,7,1,1297900800,expired stock,sent 3 week past fresh date stock chip noticeably fresh taste wont order againbr br edit add danger expired stock one bag rat hole black mark inside hole obviously rat unfortunately put chip mouth saw holebr br bad form amazon
623,B000G6RYNE,ADS5APY1NKTL4,"D. Pawl ""Dani""",5,7,5,1175040000,potato chip yummy,try good feel like indulging delicious gourmet potato chip new york chedder potato chip first flavor like go see natural food store chip tangy crunchy satisfy potato chip fix like brand
624,B000G6RYNE,AKGQ6RM68SQY1,"Catherine Diane ""CDI""",2,3,1,1336521600,awful sometimes awful,problem order case 12 good half time best kettle chip best get case worse potato mealy old throw order expensive made good fresh potato best last case prompted write potato weird like almost sour going bad even wrote company make want best kettle chip try one get best try againbr done ordering creeping using soured potato either noticing caring
625,B000G6RYNE,A3TA1UJWRJF9NC,jschristian44,2,3,4,1283472000,4 star price taste,got sea salt vinegar chip kettle used salt vinegar chip white bag allowed say anyways first impression wow chip get price got 9 0z x 12 bag wow many price tell high quality chip packaging also well used cheaper chip wasnt expecting mellow thing one used really sour taste didnt mind ton flavor chip dont sour taste like lot le strong aftertaste want try salt vinegar chip suggest try first price many get chip definately worth thick crunchy like expensive chip get high quality restaurant recommend 4 star
626,B000G6RYNE,A3M174IC0VXOS2,Gail Cooke,2,3,5,1245024000,crispy crunchy robust,weve long enjoyed brand chip began think seriously limiting salt intake particularly pleased find thesebr br granted bought somewhat reluctantly im confirmed saltaholic generously sprinkling everything egg green bean pleasantly surprised chip satisfying robust taste crispy bootbr br nice able munch without worrying much salt
627,B000G6RYNE,A2FVD05Z2FYW1P,J. Silva,2,3,4,1243987200,tangy delicious snack,love salt vinegar potato chip one choose flavor zippy tart unpleasant chemical aftertaste like le natural version snack 2ounce bag right share lunch chip little greasy thats ive given 4 star instead 5
628,B000G6RYNE,A3M2VGWFJGRUOH,Eco-Friendly Interior Designer,2,3,5,1217980800,best chip,kettle lightly slated chip favorite market dont care fancy flavor salted right thick super crunchy full flavor best
629,B000G6RYNE,A28HKCWJ7YF2AI,Punim,2,3,3,1198195200,low salt,chip tasty expected low salt item seem salty regular potato chip also seem excessively greasy comparison cape cod reduced fat chip le salty least much potato flavor far le greasy
630,B000G6RYNE,A36QQYEW0AMJEO,"Desperado ""Ron""",2,3,5,1193443200,best chip ive ever tasted,fantastic tasting potato chip love individual bag great kid adult trans fat cholesterol artifical stuffbr low sodium high potassium great people like hbpbr problem amazon stock time price high
631,B000G6RYNE,A1IVFBJA9KAI1M,Shane Martin,2,3,4,1191369600,tasty,chip come large box individually wrapped bag chip bag strong much thicker say lay potato chip bag inside tasty kettle cooked chip salted right appear cooked actual kettle fashion cooked others give authentic nonmanufactured feel people may like thatbr br reccomend
632,B000G6RYNE,A16Q0OV7CIPQC0,Steffanee Holt,0,0,5,1350345600,love smaller bag,8 yo kettle chip addict happy find snack size bag lunch great quality much cheaper store definitely buying
633,B000G6RYNE,A2OL5WLCNZVD9K,nonpareil,0,0,3,1347408000,thing need know,yes good however absolutely inundated flavoring stuff initially satisfying becomes much certainly isnt good waistline general nutritional issuesbr br package cant opened without sharp implement couldnt pull apart top used dont normally carry knife scissors dont rodent teeth well hungry able rip bag using car key even bag wow thick toughbr br package say krinkle cut chip turn mean corrugated kind wanted dont eat rippleridged style chip take skin roof mouth information importantbr br good brand dont problem
